InNum,CallDateTime,Address,AptLot,geox,geoy,ExtNatureDisplayName,Report,PolArea,DOW,Hour
2018023645,"2/6/2018 12:01:27 AM","3425 BUTTONWOOD DR","          ",1688294,1121171,"LAW ALARM",,"60E ",Tuesday,00
2018023644,"2/5/2018 11:59:57 PM","PARIS RD/VANDIVER DR","          ",1696552.63,1143257,"TRAFFIC STOP",,"40W ",Monday,23
2018023643,"2/5/2018 11:52:13 PM","RICE RD/CASS DR","          ",1708341.13,1143671.13,"CHECK SUBJECT",,"40E ",Monday,23
2018023641,"2/5/2018 11:45:49 PM","E BUSINESS LOOP 70/PARIS RD","          ",1694132.25,1140057.5,"TRAFFIC STOP",,"    ",Monday,23
2018023639,"2/5/2018 11:41:13 PM","W GILLESPIE BRIDGE RD/ARLENE DR","          ",1668761.63,1128027.88,"TRAFFIC STOP",,"50W ",Monday,23
2018023634,"2/5/2018 11:25:12 PM","WREN WOOD DR/BALLENGER LN","          ",1707249.38,1145701.13,"SUSPICIOUS PERSON",,"40E ",Monday,23
2018023632,"2/5/2018 11:22:41 PM","2400 E BUSINESS LOOP 70","          ",1696631.63,1139745.75,"TRAFFIC STOP",,"40W ",Monday,23
2018023618,"2/5/2018 11:03:34 PM","909 CHERRY ST","          ",1689583.38,1135051.75,"LAW ALARM",,"70D ",Monday,23
2018023604,"2/5/2018 10:37:13 PM","1800-124 I70 DR SW","124       ",1678641.88,1140420.38,"ASSIST MEDICS",,"10W ",Monday,22
2018023601,"2/5/2018 10:34:27 PM","SMILEY LN/RANGE LINE ST","          ",1690503.88,1150503.63,"TRAFFIC STOP",,"    ",Monday,22
2018023595,"2/5/2018 10:22:08 PM","610 JACKSON ST","          ",1684090.38,1140212,"ABANDONED  VEHICLE",,"20W ",Monday,22
2018023583,"2/5/2018 10:02:25 PM","3211-A CLARK LN","A         ",1700093.75,1140085.13,"TRESPASS SUBJECT",,"40W ",Monday,22
2018023580,"2/5/2018 10:00:01 PM","1703 BETTINA DR","          ",1684514.88,1142169.13,"LAW ALARM",,"    ",Monday,22
2018023577,"2/5/2018 9:56:51 PM","3211-A CLARK LN","A         ",1700093.75,1140085.13,"CHECK OPEN BUSINESS",,"40W ",Monday,21
2018023575,"2/5/2018 9:54:54 PM","17 N NINTH ST","          ",1689400.75,1135612.63,DISTURBANCE,,"70D ",Monday,21
2018023570,"2/5/2018 9:45:45 PM","1413 GRINDSTONE PLAZA DR","          ",1691550.38,1120910.5,"LAW ALARM",,"60E ",Monday,21
2018023568,"2/5/2018 9:39:11 PM","1009-121 E BROADWAY","121       ",1689867,1135431.75,"LAW ALARM",,"70D ",Monday,21
2018023552,"2/5/2018 9:08:19 PM","2200-101 W ASH ST","101       ",1676733,1137450.88,LARCENY,,"50E ",Monday,21
2018023549,"2/5/2018 9:02:11 PM","701 WOLF TRL","          ",1707631.88,1137713.25,"LAW ALARM",,"80N ",Monday,21
2018023548,"2/5/2018 9:01:47 PM","211 W RIDGELEY RD","          ",1685370.88,1131326.88,"911 CHECKS",,"60E ",Monday,21
2018023541,"2/5/2018 8:53:25 PM","4616 ST CHARLES RD","          ",1706619.13,1136170.38,BURGLARY,2018001359,"80N ",Monday,20
2018023511,"2/5/2018 7:59:47 PM","36 ALBANY DR","          ",1700739.38,1134622.75,DISTURBANCE,2018001358,"80N ",Monday,19
2018023508,"2/5/2018 7:59:04 PM","4608 PIERRE ST","          ",1706479.38,1144111.75,TRESPASSING,,"40E ",Monday,19
2018023498,"2/5/2018 7:40:51 PM","5810 BROWN STATION RD","          ",1703309,1157615.13,ACCIDENT,,"30N ",Monday,19
2018023495,"2/5/2018 7:36:02 PM","217 W BROADWAY","          ",1685431.25,1135434.13,TRAFFIC,,"    ",Monday,19
2018023493,"2/5/2018 7:33:10 PM","602 N ANN ST","          ",1693324.75,1137671.25,FRAUD,,"    ",Monday,19
2018023490,"2/5/2018 7:31:38 PM","PARIS RD/EAST BROWN STATION RD","          ",1699620.63,1146317.63,ACCIDENT,,"40W ",Monday,19
2018023489,"2/5/2018 7:30:51 PM","5105 RICE RD","          ",1708922.25,1143732,"LEAVING THE SCENE ACCIDENT",2018001357,"40E ",Monday,19
2018023483,"2/5/2018 7:23:21 PM","E BROWN SCHOOL RD/N HWY 763","          ",1690589.63,1153329.63,"STALLED VEHICLE",,"    ",Monday,19
2018023481,"2/5/2018 7:22:06 PM","1704 OAKWOOD CT","          ",1678878.38,1133860.5,"KEEP THE PEACE",,"50E ",Monday,19
2018023477,"2/5/2018 7:17:11 PM","1000-BLK DANFORTH DR","BLK       ",1696247.88,1130328.25,"SUSPICIOUS VEHICLE",,"80S ",Monday,19
2018023475,"2/5/2018 7:12:23 PM","I70 DR SW/SPENCER AVE","          ",1679282.88,1140340.88,ACCIDENT,,"10W ",Monday,19
2018023474,"2/5/2018 7:09:50 PM","S HWY 63 NB/E OLD MILLERS RD","          ",1707914,1111465.5,"ASSIST OFFICER",,"    ",Monday,19
2018023463,"2/5/2018 6:54:31 PM","I70 W/RANGE LINE ST","          ",1690221.38,1141632.13,ACCIDENT,,"    ",Monday,18
2018023456,"2/5/2018 6:45:17 PM","126 N TENTH ST","          ",1689828.88,1136060,"TRESPASS SUBJECT",2018001356,"70D ",Monday,18
2018023448,"2/5/2018 6:39:17 PM","HENDRIX DR/CLARK LN","          ",1696307.5,1140653.88,"KEEP THE PEACE",,"40W ",Monday,18
2018023442,"2/5/2018 6:34:05 PM","N STADIUM BLVD/I70 E","          ",1677038.63,1141411.38,ACCIDENT,2018001355,"    ",Monday,18
2018023437,"2/5/2018 6:28:45 PM","E NIFONG BLVD/ROCK QUARRY RD","          ",1693505.25,1119352.38,ACCIDENT,,"60E ",Monday,18
2018023430,"2/5/2018 6:17:31 PM","S HWY 63 SB/DISCOVERY PKWY OFFRAMP SB","          ",1701454.63,1117041.38,ACCIDENT,,"    ",Monday,18
2018023427,"2/5/2018 6:16:34 PM","E NIFONG BLVD/GRINDSTONE PKWY","          ",1689901.25,1120183.5,"LEAVING THE SCENE ACCIDENT",,"60E ",Monday,18
2018023425,"2/5/2018 6:13:39 PM","S PROVIDENCE RD/TURNER AVE","          ",1687476.38,1132627.38,ACCIDENT,,"60E ",Monday,18
2018023418,"2/5/2018 6:10:15 PM","WACO RD/BROWN STATION RD","          ",1702982.13,1157335.25,"911 CHECKS",,"30N ",Monday,18
2018023413,"2/5/2018 6:08:17 PM","200 S PROVIDENCE RD","          ",1687682.13,1134584.63,ACCIDENT,,"50E ",Monday,18
2018023408,"2/5/2018 6:06:07 PM","1201-A GRINDSTONE PKWY","A         ",1690399.25,1121329.75,"911 CHECKS",,"60E ",Monday,18
2018023406,"2/5/2018 6:05:43 PM","3556 PRESCOTT DR","          ",1696676.5,1120281.5,ACCIDENT,,"80S ",Monday,18
2018023405,"2/5/2018 6:04:55 PM","110-BLK PARK HILL AVE","BLK       ",1686102.5,1134494.5,"911 CHECKS",,"50E ",Monday,18
2018023403,"2/5/2018 6:04:33 PM","3000-BLK I70 DR NW","BLK       ",1673850,1142025.63,ACCIDENT,,"10W ",Monday,18
2018023400,"2/5/2018 6:03:14 PM","I70 DR SW/N WEST BLVD","          ",1682330.63,1140466.25,ACCIDENT,,"20W ",Monday,18
2018023397,"2/5/2018 6:02:44 PM","LOCUST ST/S PROVIDENCE RD","          ",1687588.25,1134658.5,"911 CHECKS",,"70D ",Monday,18
2018023396,"2/5/2018 6:02:34 PM","OAKLAND GRAVEL RD/SPRINGDALE DR","          ",1696597.13,1150408.63,"911 CHECKS",,"30N ",Monday,18
2018023393,"2/5/2018 6:00:53 PM","I70 DR NW/BARNWOOD DR","          ",1673891.88,1142040.88,"911 CHECKS",,"10W ",Monday,18
2018023389,"2/5/2018 5:56:59 PM","N HWY 63 NB/E PRATHERSVILLE RD","          ",1695508.75,1158444.75,ACCIDENT,,"30N ",Monday,17
2018023388,"2/5/2018 5:55:57 PM","N HWY 63 NB/E PRATHERSVILLE RD OFFRAMP NB","          ",1695920.38,1156880.63,ACCIDENT,,"    ",Monday,17
2018023385,"2/5/2018 5:53:41 PM","VANDIVER DR/PARIS RD","          ",1696550,1143263.88,ACCIDENT,,"40W ",Monday,17
2018023380,"2/5/2018 5:50:25 PM","PARIS RD/VANDIVER DR","          ",1696552.63,1143257,ACCIDENT,,"    ",Monday,17
2018023377,"2/5/2018 5:47:15 PM","SMILEY LN/QUINTON CT","          ",1695170.13,1150454.25,ACCIDENT,,"30N ",Monday,17
2018023374,"2/5/2018 5:44:39 PM","S PROVIDENCE RD/E BURNAM RD","          ",1687794.38,1131819.5,ACCIDENT,,"60E ",Monday,17
2018023373,"2/5/2018 5:44:06 PM","S PROVIDENCE RD/E NIFONG BLVD","          ",1687430.88,1120313.5,ACCIDENT,,"    ",Monday,17
2018023371,"2/5/2018 5:43:49 PM","3002 FOX TROT DR","          ",1686224.13,1146536.5,"MISSING PERSON",2018001354,"10E ",Monday,17
2018023368,"2/5/2018 5:41:55 PM","N PROVIDENCE RD/E BROWN SCHOOL RD","          ",1687141.75,1153497,ACCIDENT,,"10E ",Monday,17
2018023363,"2/5/2018 5:39:38 PM","E NIFONG BLVD/ASPEN HEIGHTS PKWY","          ",1697356.13,1119321.38,ACCIDENT,,"60E ",Monday,17
2018023358,"2/5/2018 5:35:43 PM","N HWY 63 NB/E PRATHERSVILLE RD OFFRAMP NB","          ",1695920.38,1156880.63,ACCIDENT,,"    ",Monday,17
2018023356,"2/5/2018 5:35:14 PM","WOODLAND SPRINGS CT/CLARK LN","          ",1701483.38,1139908.5,"TRAFFIC HAZARD",,"40W ",Monday,17
2018023355,"2/5/2018 5:33:47 PM","E BROADWAY/N OLD 63","          ",1694307,1134632.13,ACCIDENT,,"80N ",Monday,17
2018023354,"2/5/2018 5:32:38 PM","2210 MACE DR","          ",1695463,1117001.63,ACCIDENT,,"60E ",Monday,17
2018023353,"2/5/2018 5:30:16 PM","CLARK LN/HANOVER BLVD","          ",1702572.25,1139936.13,"LEAVING THE SCENE ACCIDENT",,"40E ",Monday,17
2018023351,"2/5/2018 5:29:21 PM","3421 CLARK LN","          ",1701552.63,1140118.25,"SUSPICIOUS PERSON",,"40W ",Monday,17
2018023343,"2/5/2018 5:18:26 PM","1010 E GREEN MEADOWS RD","          ",1689297.75,1120637.63,LARCENY,2018001353,"60E ",Monday,17
2018023340,"2/5/2018 5:16:12 PM","3210 S PROVIDENCE RD","          ",1687952.38,1122261.75,"911 CHECKS",,"60E ",Monday,17
2018023330,"2/5/2018 5:10:50 PM","21 BROADWAY VILLAGE DR","          ",1697364.63,1133116.13,"TRAFFIC HAZARD",,"    ",Monday,17
2018023316,"2/5/2018 4:43:14 PM","W BROADWAY/N STADIUM BLVD","          ",1676969.88,1136248.63,"SUSPICIOUS VEHICLE",,"    ",Monday,16
2018023310,"2/5/2018 4:31:49 PM","2000-BLK MCKEE ST","BLK       ",1706035,1142803.5,"911 CHECKS",,"40E ",Monday,16
2018023307,"2/5/2018 4:31:20 PM","FORUM PLAZA DR/CHAPEL PLAZA CT","          ",1678953.38,1127020.75,"TRAFFIC HAZARD",,"    ",Monday,16
2018023298,"2/5/2018 4:08:24 PM","VANDIVER DR/RANGE LINE ST","          ",1689956,1142473.63,"SUSPICIOUS PERSON",,"30S ",Monday,16
2018023296,"2/5/2018 4:04:52 PM","1706 SOUTH CHARLESTON CIR","          ",1703738.13,1141945.63,LARCENY,2018001350,"40E ",Monday,16
2018023294,"2/5/2018 4:03:41 PM","1400-1A FORUM BLVD","1A        ",1680669.38,1129970.13,LARCENY,2018001349,"50W ",Monday,16
2018023289,"2/5/2018 4:02:38 PM","1708 MONROE ST","          ",1693934.5,1139191.63,"SUSPICIOUS INCIDENT",2018001348,"70  ",Monday,16
2018023287,"2/5/2018 4:01:08 PM","1016-MAIN E BROADWAY","MAIN      ",1689956.25,1135299.13,LARCENY,2018001347,"70D ",Monday,16
2018023285,"2/5/2018 3:59:22 PM","2500-BLK MEADOW LARK LN","BLK       ",1697395.13,1129528.75,"PARKING VIOLATION",,"80S ",Monday,15
2018023283,"2/5/2018 3:56:26 PM","600-XYZ E WALNUT ST","XYZ       ",1688611,1135728.88,LARCENY,,"70D ",Monday,15
2018023280,"2/5/2018 3:54:38 PM","1621 TOWNE DR","          ",1696012.5,1142054.38,"911 CHECKS",,"40W ",Monday,15
2018023279,"2/5/2018 3:53:36 PM","1601-1 & 2  KITTY HAWK DR","          ",,,"SUSPICIOUS VEHICLE",,"    ",Monday,15
2018023278,"2/5/2018 3:52:27 PM","3517 GREELEY DR","          ",1702120.5,1154466.13,TRESPASSING,,"30N ",Monday,15
2018023275,"2/5/2018 3:46:38 PM","1 RAY YOUNG DR","          ",1697411.75,1127609.25,"911 CHECKS",,"80S ",Monday,15
2018023273,"2/5/2018 3:44:35 PM","2210 PARIS RD","          ",1696205.88,1142552.25,"911 CHECKS",,"40W ",Monday,15
2018023266,"2/5/2018 3:30:42 PM","5005 MELISSA DR","          ",1708425.38,1142224.75,FRAUD,,"40E ",Monday,15
2018023260,"2/5/2018 3:22:06 PM","1201 HUNT AVE","          ",1680010.25,1140524.5,"911 CHECKS",,"10W ",Monday,15
2018023259,"2/5/2018 3:21:31 PM","1612-232 N PROVIDENCE RD","232       ",1688133.75,1142247.63,"TRESPASS SUBJECT",,"10E ",Monday,15
2018023255,"2/5/2018 3:16:27 PM","GRINDSTONE PKWY/STATE FARM PKWY","          ",1689938.88,1120198.25,"TRAFFIC STOP",,"60E ",Monday,15
2018023248,"2/5/2018 3:10:37 PM","W WORLEY ST/N WEST BLVD","          ",1682310,1138254.38,"TRAFFIC HAZARD",,"20W ",Monday,15
2018023222,"2/5/2018 2:27:28 PM","2005 MCKEE ST","          ",1705976,1142884.25,"PARKING VIOLATION",,"40E ",Monday,14
2018023217,"2/5/2018 2:18:12 PM","5302 CURRITUCK LN","          ",1692167.63,1155432.25,HARASSMENT,,"30N ",Monday,14
2018023211,"2/5/2018 2:12:13 PM","2205 IRIS DR","          ",1675201.25,1145280.38,"ASSIST OTHER AGENCY",,"10W ",Monday,14
2018023208,"2/5/2018 2:08:37 PM","E BROADWAY/N SIXTH ST","          ",1688521.63,1135408.25,"CHECK SUBJECT",,"70D ",Monday,14
2018023202,"2/5/2018 2:00:38 PM","PARIS RD/N COLLEGE AVE","          ",1691181.63,1137144.38,"TRAFFIC HAZARD",,"70  ",Monday,14
2018023201,"2/5/2018 2:00:18 PM","701 E BROADWAY","          ",1688947.13,1135463.38,"ASSIST OFFICER",,"    ",Monday,14
2018023182,"2/5/2018 1:15:05 PM","503 N PROVIDENCE RD","          ",1687511.38,1137608.38,"LAW ALARM",,"20E ",Monday,13
2018023181,"2/5/2018 1:13:49 PM","807 W BUSINESS LOOP 70","          ",1683261.38,1140749.88,"SUSPICIOUS VEHICLE",,"20W ",Monday,13
2018023179,"2/5/2018 1:10:39 PM","1501 VANDIVER DR","          ",1693199.13,1143576.5,"911 CHECKS",,"    ",Monday,13
2018023174,"2/5/2018 1:06:18 PM","S COLLEGE AVE/E STADIUM BLVD","          ",1690744.38,1129267.88,"ASSIST CITIZEN",,MUG2,Monday,13
2018023171,"2/5/2018 1:04:04 PM","312 RIDGEWAY AVE","          ",1683866.38,1137457.63,"911 CHECKS",,"    ",Monday,13
2018023162,"2/5/2018 12:40:51 PM","702 N FOURTH ST","          ",1687981.75,1138293,ACCIDENT,,"20E ",Monday,12
2018023161,"2/5/2018 12:40:41 PM","W ASH ST/CLINKSCALES RD","          ",1679617,1137242.5,"LEAVING THE SCENE ACCIDENT",2018001343,"50E ",Monday,12
2018023158,"2/5/2018 12:35:59 PM","1718 CLIFF DR","          ",1693583.38,1133797.25,"PARKING VIOLATION",,"    ",Monday,12
2018023157,"2/5/2018 12:32:21 PM","814 E WALNUT ST","          ",1689334,1135709.88,"PARKING VIOLATION",,"    ",Monday,12
2018023156,"2/5/2018 12:30:45 PM","BROADFIELD DR/W BROADWAY","          ",1673180.38,1136618.63,ACCIDENT,,"50W ",Monday,12
2018023153,"2/5/2018 12:28:03 PM","2618 QUAIL DR","          ",1697959.63,1141804.75,"911 CHECKS",,"    ",Monday,12
2018023141,"2/5/2018 12:14:38 PM","1700-BLK PARKER ST","BLK       ",1693579.5,1142693.75,ACCIDENT,,"30S ",Monday,12
2018023140,"2/5/2018 12:13:33 PM","1201-A GRINDSTONE PKWY","A         ",1690399.25,1121329.75,"LEAVING THE SCENE ACCIDENT",2018001342,"60E ",Monday,12
2018023133,"2/5/2018 12:05:33 PM","200 E BUSINESS LOOP 70","          ",1687253.63,1140119.5,TRESPASSING,,"20E ",Monday,12
2018023128,"2/5/2018 12:00:05 PM","801 E BROADWAY","          ",1689270.25,1135469.25,TRESPASSING,2018001340,"    ",Monday,12
2018023127,"2/5/2018 11:57:07 AM","1713 HIGHRIDGE DR","          ",1678982,1129891.25,"911 CHECKS",,"50W ",Monday,11
2018023123,"2/5/2018 11:42:30 AM","205 E BUSINESS LOOP 70","          ",1687350.75,1140326.25,TRESPASSING,,"20E ",Monday,11
2018023122,"2/5/2018 11:39:19 AM","1107-A E BROADWAY","A         ",1690169,1135428.38,LARCENY,,"70D ",Monday,11
2018023118,"2/5/2018 11:33:31 AM","107 SWITZLER ST","          ",1686785.25,1137257.63,"AUTO THEFT",2018001346,"20W ",Monday,11
2018023110,"2/5/2018 11:11:33 AM","3504 ELEPHANT DR","          ",1684957.13,1148640.88,"CIVIL MATTER",,"10E ",Monday,11
2018023106,"2/5/2018 11:00:01 AM","4201 WATERTOWN PL","          ",1682670.63,1118908.75,"911 CHECKS",,"    ",Monday,11
2018023103,"2/5/2018 10:56:11 AM","1520 W BUSINESS LOOP 70","          ",1679720.5,1141052.88,"911 CHECKS",,"    ",Monday,10
2018023100,"2/5/2018 10:53:57 AM","3220-301 ROCK QUARRY RD","301       ",1693527.25,1121988,"MISSING PERSON",,"80S ",Monday,10
2018023095,"2/5/2018 10:46:15 AM","E BROADWAY/N FIFTH ST","          ",1688215.38,1135417.25,ACCIDENT,,"70D ",Monday,10
2018023094,"2/5/2018 10:44:31 AM","1113 FAY ST","          ",1690788.75,1139589.75,"SUSPICIOUS INCIDENT",,"20E ",Monday,10
2018023089,"2/5/2018 10:34:53 AM","1001 W WORLEY ST","          ",1682141.38,1138471.25,"TRESPASS SUBJECT",,"20W ",Monday,10
2018023087,"2/5/2018 10:26:02 AM","600 E WALNUT ST","          ",1688611,1135728.88,FRAUD,2018001351,"70D ",Monday,10
2018023085,"2/5/2018 10:17:04 AM","N NINTH ST/E BROADWAY","          ",1689448.5,1135396.13,"FOOT PATROL",,"70D ",Monday,10
2018023084,"2/5/2018 10:16:34 AM","2302-2C WHITE GATE DR","2C        ",1696360,1141315.25,"ASSIST MEDICS",,"40W ",Monday,10
2018023083,"2/5/2018 10:13:25 AM","2710 QUAIL DR","          ",1698416.25,1141638.63,"911 CHECKS",,"    ",Monday,10
2018023081,"2/5/2018 10:10:18 AM","129 MAPLE GROVE WAY","          ",1684343.88,1115883.5,"ASSIST OTHER AGENCY",,"60W ",Monday,10
2018023078,"2/5/2018 10:02:16 AM","N HWY 63 SB/VANDIVER DR","          ",1702118.75,1144554.38,"TRAFFIC HAZARD",,"    ",Monday,10
2018023076,"2/5/2018 9:48:13 AM","1600-1 PARKSIDE DR","1         ",1682277,1142147.75,LARCENY,2018001341,"10E ",Monday,09
2018023070,"2/5/2018 9:33:33 AM","1800 I70 DR SW","          ",1678641.88,1140420.38,"911 CHECKS",,"    ",Monday,09
2018023060,"2/5/2018 9:14:06 AM","1702-1 KITTY HAWK DR","1         ",1693432.63,1144414.13,ASSAULT,,"30S ",Monday,09
2018023052,"2/5/2018 9:02:35 AM","300-A S PROVIDENCE RD","A         ",1687653.5,1134344.13,"CHECK SUBJECT",,"50E ",Monday,09
2018023043,"2/5/2018 8:48:54 AM","I70 DR NW/BARNWOOD DR","          ",1673891.88,1142040.88,ACCIDENT,,"10W ",Monday,08
2018023042,"2/5/2018 8:45:52 AM","GRINDSTONE PKWY/STATE FARM PKWY","          ",1689938.88,1120198.25,"TRAFFIC OBSERVATION",,"60E ",Monday,08
2018023035,"2/5/2018 8:39:48 AM","3912 SNOWY OWL DR","          ",1687650.38,1149543.25,LARCENY,,"10E ",Monday,08
2018023030,"2/5/2018 8:33:05 AM","211 CORNERSTONE CT","          ",1668770.38,1135997,DISTURBANCE,,"50W ",Monday,08
2018023029,"2/5/2018 8:25:30 AM","GRINDSTONE PKWY/GRINDSTONE PLAZA DR","          ",1691932.5,1121491.13,"911 CHECKS",,"60E ",Monday,08
2018023024,"2/5/2018 8:15:19 AM","715 LYON ST","          ",1689104.75,1136934.13,"ASSIST CITIZEN",,"20E ",Monday,08
2018023019,"2/5/2018 8:08:07 AM","300-110 PORTLAND ST","110       ",1701139.13,1137095.5,"PARKING VIOLATION",,"80N ",Monday,08
2018023015,"2/5/2018 8:01:13 AM","3905 BRADBURY DR","          ",1703328.13,1133588.88,"LAW ALARM",,"80N ",Monday,08
2018023004,"2/5/2018 7:40:04 AM","506 ROLLINS ST","          ",1688093.5,1132032,"911 CHECKS",,"70  ",Monday,07
2018023001,"2/5/2018 7:34:56 AM","508 MCBAINE AVE","          ",1685311.38,1138097.13,"CIVIL MATTER",,"20W ",Monday,07
2018022996,"2/5/2018 7:28:05 AM","700-619 N GARTH AVE","619       ",1686390.5,1138358.25,"ASSIST MEDICS",,"20W ",Monday,07
2018022994,"2/5/2018 7:19:10 AM","3618 HERMITAGE RD","          ",1694764.88,1120044.88,ROBBERY,2018001336,"60E ",Monday,07
2018022992,"2/5/2018 7:17:58 AM","1705 BROMLEY CIR","          ",1665199.13,1130291,"911 CHECKS",,"50W ",Monday,07
2018022990,"2/5/2018 7:12:46 AM","310 E WALNUT ST","          ",1687796.63,1135738.13,"LAW ALARM",,"70D ",Monday,07
2018022987,"2/5/2018 6:58:23 AM","5900-G N TOWER DR","G         ",1693474.75,1158894.75,LARCENY,2018001337,"30N ",Monday,06
2018022979,"2/5/2018 6:35:13 AM","4010 TROPICAL LN","          ",1688974.75,1149817.13,"LAW ALARM",,"10E ",Monday,06
2018022978,"2/5/2018 6:34:30 AM","701 E BROADWAY","          ",1688947.13,1135463.38,"911 CHECKS",,"    ",Monday,06
2018022977,"2/5/2018 6:30:04 AM","8 N KEENE ST","          ",1700089.88,1134700.5,"911 CHECKS",,"80N ",Monday,06
2018022972,"2/5/2018 5:28:32 AM","1412-135 FORUM BLVD","135       ",1680217.88,1129464.75,"SUSPICIOUS VEHICLE",,"50W ",Monday,05
2018022971,"2/5/2018 5:27:00 AM","201-4C W BROADWAY","          ",1685548.5,1135505,LARCENY,2018001335,"    ",Monday,05
2018022970,"2/5/2018 5:25:08 AM","1101 WOODLAND SPRINGS CT","          ",1701546.5,1139275.5,"LAW ALARM",,"40E ",Monday,05
2018022969,"2/5/2018 5:01:39 AM","5105-103 CLARK LN","103       ",1708952.5,1139842.75,"KEEP THE PEACE",,"40E ",Monday,05
2018022966,"2/5/2018 4:22:44 AM","3900-170 CLARK LN","170       ",1703402.13,1139787.13,"KEEP THE PEACE",,"40E ",Monday,04
2018022965,"2/5/2018 4:15:05 AM","3101 WINGATE CT","          ",1699759.38,1137857.38,DISTURBANCE,2018001334,"80N ",Monday,04
2018022961,"2/5/2018 3:36:48 AM","501 E BROADWAY","          ",1688373.75,1135540,"TRAFFIC STOP",,"    ",Monday,03
2018022960,"2/5/2018 3:29:39 AM","100-BLK E ALHAMBRA DR","BLK       ",1686307.25,1121395.13,"911 CHECKS",,"60W ",Monday,03
2018022956,"2/5/2018 3:06:21 AM","N OLD 63/JACK ESTES WAY","          ",1693902,1135224.5,"SUSPICIOUS INCIDENT",2018001333,"80N ",Monday,03
2018022955,"2/5/2018 3:02:00 AM","5315-103 PEBBLE BEACH DR","103       ",1709718.5,1135120.75,"SUSPICIOUS PERSON",,"80N ",Monday,03
2018022954,"2/5/2018 2:54:54 AM","FAIRWAY DR/COUNTRY LN","          ",1695564.25,1138736.25,"CHECK SUBJECT",,"    ",Monday,02
2018022951,"2/5/2018 2:42:13 AM","I70 E/N HWY 63 NB","          ",1698809.25,1139174.75,"CHECK THE WELFARE",,"40W ",Monday,02
2018022950,"2/5/2018 2:38:42 AM","2265 COUNTRY LN","          ",1695703.5,1138899.75,"SUSPICIOUS PERSON",,"80N ",Monday,02
2018022946,"2/5/2018 2:18:19 AM","23 S EIGHTH ST","          ",1689111.13,1135155.5,TRESPASSING,,"70D ",Monday,02
2018022943,"2/5/2018 1:53:31 AM","2101-JJ W BROADWAY","JJ        ",1676662.13,1136769.25,"CHECK OPEN BUSINESS",,"50W ",Monday,01
2018022942,"2/5/2018 1:48:08 AM","4300-BLK MEXICO GRAVEL RD","BLK       ",1705182.75,1147784.25,"TRAFFIC STOP",,"40E ",Monday,01
2018022939,"2/5/2018 1:34:50 AM","E NIFONG BLVD/ROCK QUARRY RD","          ",1693505.25,1119352.38,"TRAFFIC HAZARD",,"    ",Monday,01
2018022938,"2/5/2018 1:31:54 AM","ROCK QUARRY RD/JUNIPER DR","          ",1693509.13,1118958.38,"TRAFFIC STOP",,"60E ",Monday,01
2018022937,"2/5/2018 1:29:05 AM","N RANGELINE RD OFFRAMP EB/I70 E","          ",1723753.13,1138008.88,"TRAFFIC STOP",,"    ",Monday,01
2018022936,"2/5/2018 1:26:17 AM","3850 RANGE LINE ST","          ",1690525.63,1149042.13,"CHECK SUBJECT",2018001332,"30S ",Monday,01
2018022935,"2/5/2018 1:20:22 AM","2516 EASTWOOD DR","          ",1697365.5,1140296,"SUSPICIOUS INCIDENT",,"40W ",Monday,01
2018022934,"2/5/2018 1:15:57 AM","ROCK QUARRY RD/HINKSON CREEK TRL","          ",1690558,1127761.25,"TRAFFIC STOP",,"80S ",Monday,01
2018022932,"2/5/2018 1:10:27 AM","3211-A CLARK LN","A         ",1700093.75,1140085.13,"CHECK OPEN BUSINESS",,"40W ",Monday,01
2018022931,"2/5/2018 1:10:24 AM","3211-A CLARK LN","A         ",1700093.75,1140085.13,"ASSIST CITIZEN",,"40W ",Monday,01
2018022930,"2/5/2018 1:08:15 AM","VIRGINIA AVE/HOSPITAL DR","          ",1690536.5,1130302.63,"TRAFFIC STOP",,MUG2,Monday,01
2018022929,"2/5/2018 1:07:36 AM","1406 GRINDSTONE PLAZA DR","          ",1691914.38,1120958.25,"CHECK OPEN BUSINESS",,"60E ",Monday,01
2018022927,"2/5/2018 1:06:00 AM","500 N COLLEGE AVE","          ",1691289,1137395.5,"TRAFFIC STOP",,"70  ",Monday,01
2018022925,"2/5/2018 1:02:02 AM","S COLLEGE AVE/ROLLINS ST","          ",1691020.38,1131988.25,"TRAFFIC STOP",,MUG2,Monday,01
2018022924,"2/5/2018 1:01:26 AM",,"          ",,,"TRAFFIC STOP",,"    ",Monday,01
2018022922,"2/5/2018 12:57:13 AM","405 E NIFONG BLVD","          ",1687761.5,1120995.38,"911 CHECKS",,"60E ",Monday,00
2018022920,"2/5/2018 12:51:20 AM","E BROADWAY/N EIGHTH ST","          ",1689134.13,1135395.25,"CHECK SUBJECT",,"70D ",Monday,00
2018022919,"2/5/2018 12:50:05 AM","CLARK LN/HWY 63 CONNECTOR","          ",1699582.25,1139826.25,"STALLED VEHICLE",,"    ",Monday,00
2018022918,"2/5/2018 12:46:42 AM","E BROWN SCHOOL RD/N HWY 63 SB","          ",1696860.75,1153330.13,"TRAFFIC STOP",,"104 ",Monday,00
